,CD_GEOCODM,NM_MUNICIP,LONG,LAT,ALT,geopoint
5445,521310,MINEIROS,"-52,5546671879349","-17,5661675714878","789,957541","-17.5661675714878,-52.5546671879349"
5446,521340,MOIPOR�,"-50,7360975398747","-16,546899884094","632,47904","-16.546899884094,-50.7360975398747"
5447,521350,MONTE ALEGRE DE GOI�S,"-46,8857991383548","-13,2573260767063","540,416602","-13.2573260767063,-46.8857991383548"
5448,521370,MONTES CLAROS DE GOI�S,"-51,4004988846889","-16,0047599101006","397,30669","-16.0047599101006,-51.4004988846889"
5449,521375,MONTIVIDIU,"-51,1751445984875","-17,4444620017218","808,006175","-17.4444620017218,-51.1751445984875"
5450,521377,MONTIVIDIU DO NORTE,"-48,688822123885","-13,353094256586","378,076919","-13.353094256586,-48.688822123885"
5451,521380,MORRINHOS,"-49,1101770718855","-17,7352710999441","789,894636","-17.7352710999441,-49.1101770718855"
5452,521385,MORRO AGUDO DE GOI�S,"-50,0574471319424","-15,3121981483209","718,574726","-15.3121981483209,-50.0574471319424"
5453,521390,MOSS�MEDES,"-50,2180496713251","-16,1196542993227","622,431271","-16.1196542993227,-50.2180496713251"
5454,521400,MOZARL�NDIA,"-50,5702136123584","-14,7475894763559","306,2432","-14.7475894763559,-50.5702136123584"
5455,521405,MUNDO NOVO,"-50,2856877224896","-13,765576924048","253,746364","-13.765576924048,-50.2856877224896"
5456,521410,MUTUN�POLIS,"-49,2744452473581","-13,7236105818189","403,8841","-13.7236105818189,-49.2744452473581"
5457,521440,NAZ�RIO,"-49,8819882317251","-16,5805280796717","637,798411","-16.5805280796717,-49.8819882317251"
5458,521450,NER�POLIS,"-49,224462526185","-16,4040436842355","839,746305","-16.4040436842355,-49.224462526185"
5459,521460,NIQUEL�NDIA,"-48,4585851494733","-14,4691101441778","578,343255","-14.4691101441778,-48.4585851494733"
5460,521470,NOVA AM�RICA,"-49,8993153993298","-15,0183858596303","809,651581","-15.0183858596303,-49.8993153993298"
5461,521480,NOVA AURORA,"-48,2604579069233","-18,0651021012103","709,158232","-18.0651021012103,-48.2604579069233"
5462,521483,NOVA CRIX�S,"-50,3420003319155","-14,0956114307068","292,599456","-14.0956114307068,-50.3420003319155"
5463,521486,NOVA GL�RIA,"-49,5787847002581","-15,1492765853624","595,267557","-15.1492765853624,-49.5787847002581"
5464,521487,NOVA IGUA�U DE GOI�S,"-49,3907701087404","-14,2834774149336","390,73189","-14.2834774149336,-49.3907701087404"
5465,521490,NOVA ROMA,"-46,8903259703719","-13,7429057520921","654,424713","-13.7429057520921,-46.8903259703719"
5466,521500,NOVA VENEZA,"-49,3108981042099","-16,3652331930827","786,378614","-16.3652331930827,-49.3108981042099"
5467,521520,NOVO BRASIL,"-50,7163144530646","-16,032670860267","381,752936","-16.032670860267,-50.7163144530646"
5468,521523,NOVO GAMA,"-48,0372112741246","-16,0560782141982","1111,886967","-16.0560782141982,-48.0372112741246"
5469,521525,NOVO PLANALTO,"-49,512050299192","-13,2409519765795","310,922992","-13.2409519765795,-49.512050299192"
5470,521530,ORIZONA,"-48,3021478029846","-17,0347660176056","830,547567","-17.0347660176056,-48.3021478029846"
5471,521540,OURO VERDE DE GOI�S,"-49,2038676027846","-16,210827654498","1018,109848","-16.210827654498,-49.2038676027846"
5472,521550,OUVIDOR,"-47,8326044040217","-18,2255687121879","829,951852","-18.2255687121879,-47.8326044040217"
5473,521560,PADRE BERNARDO,"-48,2859656163306","-15,16435542","635,926232","-15.16435542,-48.2859656163306"
5474,521565,PALESTINA DE GOI�S,"-51,5300322006929","-16,7414317725853","698,757196","-16.7414317725853,-51.5300322006929"
5475,521570,PALMEIRAS DE GOI�S,"-49,9227871292957","-16,8069880059216","614,190395","-16.8069880059216,-49.9227871292957"
5476,521580,PALMELO,"-48,4230955764225","-17,3230168517086","727,879997","-17.3230168517086,-48.4230955764225"
5477,521590,PALMIN�POLIS,"-50,1654937516465","-16,7991350225567","673,449275","-16.7991350225567,-50.1654937516465"
5478,521600,PANAM�,"-49,3534819159218","-18,1824552757032","810,763473","-18.1824552757032,-49.3534819159218"
5479,521630,PARANAIGUARA,"-50,6522043595986","-18,905159859907","486,101936","-18.905159859907,-50.6522043595986"
5480,521640,PARA�NA,"-50,4576405930576","-16,9466970092766","700,280343","-16.9466970092766,-50.4576405930576"
5481,521645,PEROL�NDIA,"-52,06657724961","-17,5264535228648","904,543737","-17.5264535228648,-52.06657724961"
5482,521680,PETROLINA DE GOI�S,"-49,338797936091","-16,0974175745694","732,783858","-16.0974175745694,-49.338797936091"
5483,521690,PILAR DE GOI�S,"-49,575114312765","-14,7660904485041","784,266695","-14.7660904485041,-49.575114312765"
5484,521710,PIRACANJUBA,"-49,0245603471275","-17,3018097158009","749,717982","-17.3018097158009,-49.0245603471275"
5485,521720,PIRANHAS,"-51,8218013359508","-16,420706440486","345,538906","-16.420706440486,-51.8218013359508"
5486,521730,PIREN�POLIS,"-48,9625271926179","-15,8533422975454","772,834303","-15.8533422975454,-48.9625271926179"
5487,521740,PIRES DO RIO,"-48,2802925533446","-17,3005811055154","768,893746","-17.3005811055154,-48.2802925533446"
5488,521760,PLANALTINA,"-47,6148467661508","-15,4531095649744","1037,706282","-15.4531095649744,-47.6148467661508"
5489,521770,PONTALINA,"-49,448181016169","-17,5149844214861","655,656816","-17.5149844214861,-49.448181016169"
5490,521800,PORANGATU,"-49,1462260518879","-13,4421859466224","405,450135","-13.4421859466224,-49.1462260518879"
5491,521805,PORTEIR�O,"-50,1642504168683","-17,8154006298882","473,400248","-17.8154006298882,-50.1642504168683"
5492,521810,PORTEL�NDIA,"-52,680683543854","-17,3529241047143","863,552645","-17.3529241047143,-52.680683543854"
5493,521830,POSSE,"-46,3620104423077","-14,0877335642249","834,231601","-14.0877335642249,-46.3620104423077"
5494,521839,PROFESSOR JAMIL,"-49,2366973073337","-17,2475666832404","733,931832","-17.2475666832404,-49.2366973073337"
5495,521850,QUIRIN�POLIS,"-50,4522625218091","-18,4515073558847","531,957383","-18.4515073558847,-50.4522625218091"
5496,521860,RIALMA,"-49,5843695086837","-15,3154039732359","573,389651","-15.3154039732359,-49.5843695086837"
5497,521870,RIAN�POLIS,"-49,5101169941166","-15,4424666682603","567,707452","-15.4424666682603,-49.5101169941166"
5498,521878,RIO QUENTE,"-48,7726682958329","-17,7677458121661","677,157737","-17.7677458121661,-48.7726682958329"
5499,521880,RIO VERDE,"-50,9296809301732","-17,7945434019057","743,307482","-17.7945434019057,-50.9296809301732"
5500,521890,RUBIATABA,"-49,8034096971441","-15,1643127537172","638,251354","-15.1643127537172,-49.8034096971441"
5501,521900,SANCLERL�NDIA,"-50,3158669330706","-16,2006630828726","605,086327","-16.2006630828726,-50.3158669330706"
5502,521910,SANTA B�RBARA DE GOI�S,"-49,6897833771126","-16,5774759289558","641,740343","-16.5774759289558,-49.6897833771126"
5503,521920,SANTA CRUZ DE GOI�S,"-48,476689757667","-17,3215530231462","764,880456","-17.3215530231462,-48.476689757667"
5504,521925,SANTA F� DE GOI�S,"-51,1094159480253","-15,7707845628319","374,209208","-15.7707845628319,-51.1094159480253"
5505,521930,SANTA HELENA DE GOI�S,"-50,5984432624214","-17,8123551401385","574,984608","-17.8123551401385,-50.5984432624214"
5506,521935,SANTA ISABEL,"-49,4281779495791","-15,3023982428053","634,792057","-15.3023982428053,-49.4281779495791"
5507,521940,SANTA RITA DO ARAGUAIA,"-53,2051465107986","-17,3263507863191","699,76047","-17.3263507863191,-53.2051465107986"
5508,521945,SANTA RITA DO NOVO DESTINO,"-49,1201255263389","-15,1353910970642","808,038417","-15.1353910970642,-49.1201255263389"
5509,521950,SANTA ROSA DE GOI�S,"-49,491579173178","-16,0798908614537","793,338063","-16.0798908614537,-49.491579173178"
5510,521960,SANTA TEREZA DE GOI�S,"-49,0149969464435","-13,7125508671121","409,125854","-13.7125508671121,-49.0149969464435"
5511,521970,SANTA TEREZINHA DE GOI�S,"-49,7062022411161","-14,4334764202998","326,80683","-14.4334764202998,-49.7062022411161"
5512,521971,SANTO ANT�NIO DA BARRA,"-50,6340535808077","-17,5561082964935","567,389319","-17.5561082964935,-50.6340535808077"
5513,521973,SANTO ANT�NIO DE GOI�S,"-49,3102428569283","-16,483121215036","759,888383","-16.483121215036,-49.3102428569283"
5514,521975,SANTO ANT�NIO DO DESCOBERTO,"-48,2560064258403","-15,94422351","899,008942","-15.94422351,-48.2560064258403"
5515,521980,S�O DOMINGOS,"-46,3151052424492","-13,402013257213","675,966902","-13.402013257213,-46.3151052424492"
5516,521990,S�O FRANCISCO DE GOI�S,"-49,2620087204189","-15,9227064368289","749,974767","-15.9227064368289,-49.2620087204189"
5517,522000,S�O JO�O D'ALIAN�A,"-47,5188017123423","-14,7082161796638","1023,234136","-14.7082161796638,-47.5188017123423"
5518,522005,S�O JO�O DA PARA�NA,"-50,40506299254","-16,8145235535214","602,80919","-16.8145235535214,-50.40506299254"
5519,522010,S�O LU�S DE MONTES BELOS,"-50,3742880027313","-16,51981015978","574,498804","-16.51981015978,-50.3742880027313"
5520,522015,S�O LU�Z DO NORTE,"-49,3319358805783","-14,8620789113103","584,049557","-14.8620789113103,-49.3319358805783"
5521,522020,S�O MIGUEL DO ARAGUAIA,"-50,1638382701425","-13,2760243429645","328,854052","-13.2760243429645,-50.1638382701425"
5522,522026,S�O MIGUEL DO PASSA QUATRO,"-48,6647175593758","-17,0509343499312","853,699984","-17.0509343499312,-48.6647175593758"
5523,522028,S�O PATR�CIO,"-49,8163460404831","-15,3524896722037","575,084923","-15.3524896722037,-49.8163460404831"
5524,522040,S�O SIM�O,"-50,5496997576565","-18,9897385995163","484,652871","-18.9897385995163,-50.5496997576565"
5525,522045,SENADOR CANEDO,"-49,0879668327789","-16,71857532","783,822735","-16.71857532,-49.0879668327789"
5526,522050,SERRAN�POLIS,"-51,957777940175","-18,307724397145","741,898002","-18.307724397145,-51.957777940175"
5527,522060,SILV�NIA,"-48,6105699100182","-16,6646168096505","920,078087","-16.6646168096505,-48.6105699100182"
5528,522068,SIMOL�NDIA,"-46,4842842225005","-14,4703229883121","515,580341","-14.4703229883121,-46.4842842225005"
5529,522070,S�TIO D'ABADIA,"-46,2524898428401","-14,8039939161548","764,743052","-14.8039939161548,-46.2524898428401"
